"year"	"country"	"fdi"	"population"	"arms_exports"	"conflict_id"	"conflict"	"polity2"	"alliance"	"km_dist"	"gdp"	"gdp_perc_growth"
2008	"Iceland"	NA	310884	NA	NA	NA	NA	1	4526	17658408759.0494	-0.17174236057935
2009	"Iceland"	NA	316086	NA	NA	NA	NA	1	4526	12944114736.1985	-0.266971621689014
2010	"Iceland"	NA	320328	NA	NA	NA	NA	1	4526	13310567802.9356	0.0283104000702579
2011	"Iceland"	NA	323418	NA	NA	NA	NA	1	4526	14732689534.5966	0.10684155272079
2012	"Iceland"	NA	325526	NA	NA	NA	NA	1	4526	14292008745.4017	-0.029911767852031
2003	"India"	3.54e+08	1108027848	NA	227	1	9	NA	12106	599592902016.345	0.180140804861803
2003	"India"	3.54e+08	1108027848	NA	335	1	9	NA	12106	599592902016.345	0.180140804861803
2003	"India"	3.54e+08	1108027848	NA	347	1	9	NA	12106	599592902016.345	0.180140804861803
2003	"India"	3.54e+08	1108027848	NA	364	1	9	NA	12106	599592902016.345	0.180140804861803
2003	"India"	3.54e+08	1108027848	NA	365	1	9	NA	12106	599592902016.345	0.180140804861803
2003	"India"	3.54e+08	1108027848	NA	421	1	9	NA	12106	599592902016.345	0.180140804861803
2004	"India"	1.138e+09	1126135777	NA	227	1	9	NA	12106	699688852930.276	0.166939852985789
2004	"India"	1.138e+09	1126135777	NA	335	1	9	NA	12106	699688852930.276	0.166939852985789
2004	"India"	1.138e+09	1126135777	NA	347	1	9	NA	12106	699688852930.276	0.166939852985789
2004	"India"	1.138e+09	1126135777	NA	364	1	9	NA	12106	699688852930.276	0.166939852985789
2004	"India"	1.138e+09	1126135777	NA	365	1	9	NA	12106	699688852930.276	0.166939852985789
2004	"India"	1.138e+09	1126135777	NA	421	1	9	NA	12106	699688852930.276	0.166939852985789
2005	"India"	7.21e+08	1144118674	NA	227	1	9	NA	12106	808901077222.839	0.156086843223506
2005	"India"	7.21e+08	1144118674	NA	347	1	9	NA	12106	808901077222.839	0.156086843223506
2005	"India"	7.21e+08	1144118674	NA	364	1	9	NA	12106	808901077222.839	0.156086843223506
2005	"India"	7.21e+08	1144118674	NA	365	1	9	NA	12106	808901077222.839	0.156086843223506
2006	"India"	1.834e+09	1161977719	84	227	1	9	NA	12106	920316529729.747	0.137736808176131
2006	"India"	1.834e+09	1161977719	84	347	1	9	NA	12106	920316529729.747	0.137736808176131
2006	"India"	1.834e+09	1161977719	84	364	1	9	NA	12106	920316529729.747	0.137736808176131
2006	"India"	1.834e+09	1161977719	84	365	1	9	NA	12106	920316529729.747	0.137736808176131
2007	"India"	3.915e+09	1179681239	89	227	1	9	NA	12106	1201111768410.27	0.305107242573356
2007	"India"	3.915e+09	1179681239	89	347	1	9	NA	12106	1201111768410.27	0.305107242573356
2007	"India"	3.915e+09	1179681239	89	364	1	9	NA	12106	1201111768410.27	0.305107242573356
2007	"India"	3.915e+09	1179681239	89	365	1	9	NA	12106	1201111768410.27	0.305107242573356
2008	"India"	4.31e+09	1197146906	5	227	1	9	NA	12106	1186952757636.11	-0.0117882541379975
2008	"India"	4.31e+09	1197146906	5	347	1	9	NA	12106	1186952757636.11	-0.0117882541379975
2008	"India"	4.31e+09	1197146906	5	364	1	9	NA	12106	1186952757636.11	-0.0117882541379975
2008	"India"	4.31e+09	1197146906	5	365	1	9	NA	12106	1186952757636.11	-0.0117882541379975
2008	"India"	4.31e+09	1197146906	5	434	1	9	NA	12106	1186952757636.11	-0.0117882541379975
2009	"India"	2.47e+09	1214270132	2	227	1	9	NA	12106	1323940295874.06	0.115411112495133
2009	"India"	2.47e+09	1214270132	2	347	1	9	NA	12106	1323940295874.06	0.115411112495133
2009	"India"	2.47e+09	1214270132	2	364	1	9	NA	12106	1323940295874.06	0.115411112495133
2009	"India"	2.47e+09	1214270132	2	365	1	9	NA	12106	1323940295874.06	0.115411112495133
2009	"India"	2.47e+09	1214270132	2	421	1	9	NA	12106	1323940295874.06	0.115411112495133
2010	"India"	3.069e+09	1230980691	54	227	1	9	NA	12106	1656617073124.71	0.25127777913204
2010	"India"	3.069e+09	1230980691	54	364	1	9	NA	12106	1656617073124.71	0.25127777913204
2010	"India"	3.069e+09	1230980691	54	365	1	9	NA	12106	1656617073124.71	0.25127777913204
2010	"India"	3.069e+09	1230980691	54	421	1	9	NA	12106	1656617073124.71	0.25127777913204
2011	"India"	2.023e+09	1247236029	203	227	1	9	NA	12106	1823049927772.05	0.100465495223597
2011	"India"	2.023e+09	1247236029	203	364	1	9	NA	12106	1823049927772.05	0.100465495223597
2012	"India"	4.116e+09	1263065852	139	227	1	9	NA	12106	1827637859136.23	0.00251662408927376
2012	"India"	4.116e+09	1263065852	139	364	1	9	NA	12106	1827637859136.23	0.00251662408927376
2012	"India"	4.116e+09	1263065852	139	11342	1	9	NA	12106	1827637859136.23	0.00251662408927376
2003	"Indonesia"	NA	220545214	8	366	1	6	NA	16337	234772463823.808	0.199896404420435
2004	"Indonesia"	NA	223614649	4	366	1	8	NA	16337	256836875295.452	0.0939821097937741
2005	"Indonesia"	NA	226712730	4	366	1	8	NA	16337	285868618224.017	0.113035727035568
2006	"Indonesia"	7.71e+08	229838202	11	NA	NA	8	NA	16337	364570514304.851	0.275307924912417
2007	"Indonesia"	2.925e+09	232989141	17	NA	NA	8	NA	16337	432216737774.861	0.185550451327626
2008	"Indonesia"	1.75e+09	236159276	14	NA	NA	8	NA	16337	510228634992.255	0.180492540892828
2009	"Indonesia"	1e+09	239340478	NA	NA	NA	8	NA	16337	539580085612.401	0.0575260747970202
2010	"Indonesia"	3.15e+08	242524123	NA	NA	NA	8	NA	16337	755094160363.071	0.399410727892358
2011	"Indonesia"	2.031e+09	245707511	0	NA	NA	8	NA	16337	892969107923.094	0.182593052360157
2012	"Indonesia"	1.536e+09	248883232	35	NA	NA	8	NA	16337	917869910105.749	0.0278854015908461
2003	"Iraq"	5.3e+07	25627626	NA	NA	NA	NA	NA	9988	NA	NA
2004	"Iraq"	NA	26316609	6	259	1	NA	NA	9988	36627901762.063	NA
2005	"Iraq"	NA	27008426	43	259	1	NA	NA	9988	49954890353.2609	0.363847994290549
2006	"Iraq"	NA	27697912	55	259	1	NA	NA	9988	65140293687.5395	0.303982317384615
2007	"Iraq"	NA	28390433	150	259	1	NA	NA	9988	88840050497.0957	0.363826373323362
2008	"Iraq"	NA	29111417	281	259	1	NA	NA	9988	131613661510.475	0.481467657594112
2009	"Iraq"	2e+06	29894652	311	259	1	NA	NA	9988	111660855042.735	-0.15160133255735
2010	"Iraq"	-1.51e+08	30762701	343	259	1	3	NA	9988	138516722649.573	0.240512824270956
2011	"Iraq"	5.06e+08	31727053	397	259	1	3	NA	9988	185749664444.444	0.340990899087061
2012	"Iraq"	7.58e+08	32776571	340	259	1	3	NA	9988	218000986222.639	0.173627887160147
2003	"Ireland"	7.408e+09	4049547	NA	NA	NA	10	NA	5445	164285112866.817	0.284025369411703
2004	"Ireland"	8.781e+09	4128749	NA	NA	NA	10	NA	5445	193870350136.578	0.180084712202409
2005	"Ireland"	-1.5041e+10	4212977	NA	NA	NA	10	NA	5445	211650764830.245	0.0917129137134225
2006	"Ireland"	2.0148e+10	4303370	1	NA	NA	10	NA	5445	232085535064.609	0.0965494750314452
2007	"Ireland"	1.5506e+10	4398073	3	NA	NA	10	NA	5445	269917519846.701	0.163008800921437
2008	"Ireland"	3.1795e+10	4489589	3	NA	NA	10	NA	5445	275020023436.356	0.0189039362563534
2009	"Ireland"	2.3528e+10	4568064	NA	NA	NA	10	NA	5445	236311336482.356	-0.140748613393082
2010	"Ireland"	2.8865e+10	4626928	NA	NA	NA	10	NA	5445	221951354761.532	-0.0607672147032022
2011	"Ireland"	2.2587e+10	4662579	NA	NA	NA	10	NA	5445	239018536581.675	0.0768960470571591
2012	"Ireland"	2.2752e+10	4678117	NA	NA	NA	10	NA	5445	225571853194.348	-0.0562579102844274
2003	"Israel"	1.263e+09	6349519	104	234	1	6	NA	9449	126864966908.939	0.0478699803971333
2004	"Israel"	5.31e+08	6468827	839	234	1	6	NA	9449	135445033199.465	0.0676314864503499
2005	"Israel"	3.058e+09	6602970	1114	234	1	6	NA	9449	142462925574.348	0.0518135823005632
2006	"Israel"	2.416e+09	6755211	1110	234	1	6	NA	9449	153966916311.325	0.0807507685989037
2006	"Israel"	2.416e+09	6755211	1110	426	1	6	NA	9449	153966916311.325	0.0807507685989037
2007	"Israel"	5.54e+08	6922685	809	234	1	6	NA	9449	178706717752.732	0.160682580609606
2008	"Israel"	5.36e+08	7097410	663	234	1	6	NA	9449	215840354626.533	0.207790940042786
2009	"Israel"	-1.66e+08	7267895	134	234	1	6	NA	9449	207419370241.335	-0.0390148746733148
2010	"Israel"	1.85e+08	7425959	41	234	1	6	NA	9449	233609522091.468	0.126266663618062
2011	"Israel"	-3.82e+08	7568774	59	234	1	6	NA	9449	261628548084.179	0.119939571563099
2012	"Israel"	1.205e+09	7699105	107	234	1	6	NA	9449	257296579579.346	-0.0165577057112252
2003	"Italy"	2.862e+09	58147037	478	NA	NA	10	1	NA	1569649661399.55	0.2393497684885
2004	"Italy"	3.284e+09	58494704	406	NA	NA	10	1	NA	1798314750434.57	0.145679061167786
2005	"Italy"	-1.155e+09	58808483	68	NA	NA	10	1	NA	1852661982340.5	0.0302212012067391
2006	"Italy"	2.891e+09	59079869	22	NA	NA	10	1	NA	1942633797516	0.0485635350825503
2007	"Italy"	3.704e+09	59313511	42	NA	NA	10	1	NA	2203053380782.92	0.134054901958317
2008	"Italy"	2.241e+09	59502385	43	NA	NA	10	1	NA	2390729163615.06	0.0851889402541141
2009	"Italy"	3.236e+09	59641853	14	NA	NA	10	1	NA	2185160183384.27	-0.085985892237139
2010	"Italy"	6.8e+07	59729807	30	NA	NA	10	1	NA	2125058244242.92	-0.0275045919280238
2011	"Italy"	1.487e+09	59759929	231	NA	NA	10	1	NA	2276292404600.52	0.071167066016809
2012	"Italy"	9.81e+08	59733834	161	NA	NA	10	1	NA	2072823157059.76	-0.0893862524557639
2003	"Jamaica"	3.34e+08	2712511	NA	NA	NA	9	1	2315	9399447609.1835	-0.0304019998729864
2004	"Jamaica"	2.47e+08	2728777	NA	NA	NA	9	1	2315	10150978154.5484	0.0799547565572509
2005	"Jamaica"	-2.441e+09	2744673	NA	NA	NA	9	1	2315	11204416000	0.103776978869724
2006	"Jamaica"	-8.2e+07	2760279	NA	NA	NA	9	1	2315	11905525197.3285	0.06257436329823
2007	"Jamaica"	-2.67e+08	2775467	3	NA	NA	9	1	2315	12824094989.8639	0.0771549156639909
2008	"Jamaica"	1.73e+08	2790122	2	NA	NA	9	1	2315	13678606692.2655	0.0666332948310974
2009	"Jamaica"	-2.22e+08	2804082	NA	NA	NA	9	1	2315	12038829246.2425	-0.119878982042097
2010	"Jamaica"	2e+06	2817210	1	NA	NA	9	1	2315	13191645685.5116	0.0957581850933646
2011	"Jamaica"	0	2829493	NA	NA	NA	9	1	2315	14439910353.0576	0.0946253937760753
2012	"Jamaica"	6.1e+07	2840992	NA	NA	NA	9	1	2315	14800165406.7733	0.0249485658087495
2003	"Japan"	8.67e+08	128067794	415	NA	NA	10	1	10960	4445658071221.86	0.0803238036877077
2004	"Japan"	1.2787e+10	128213632	355	NA	NA	10	1	10960	4815148854362.11	0.0831127309434974
2005	"Japan"	5.94e+09	128335767	348	NA	NA	10	1	10960	4755410630912.14	-0.0124063087677659
2006	"Japan"	2.709e+09	128432994	412	NA	NA	10	1	10960	4530377224970.4	-0.047321550841252
2007	"Japan"	1.5721e+10	128505251	489	NA	NA	10	1	10960	4515264514430.57	-0.0033358614060949
2008	"Japan"	-1.656e+09	128550508	661	NA	NA	10	1	10960	5037908465114.48	0.115750461354715
2009	"Japan"	1.1138e+10	128566659	578	NA	NA	10	1	10960	5231382674593.7	0.0384036770058352
2010	"Japan"	9.17e+08	128551873	348	NA	NA	10	1	10960	5700098114744.41	0.0895968559950765
2011	"Japan"	4.81e+08	128505399	276	NA	NA	10	1	10960	6157459594823.72	0.0802374750175362
2012	"Japan"	4.016e+09	128426384	217	NA	NA	10	1	10960	6203213121334.12	0.00743058493617452
2003	"Jordan"	NA	5396774	102	NA	NA	-2	NA	9598	10195660789.8449	0.0639927746401585
2004	"Jordan"	NA	5535595	36	NA	NA	-2	NA	9598	11411390409.0268	0.11923990452809
2005	"Jordan"	6e+06	5714111	5	NA	NA	-2	NA	9598	12588665303.244	0.103166647710689
2006	"Jordan"	3.7e+07	5934232	3	NA	NA	-2	NA	9598	15056929760.2257	0.196070385344636
2007	"Jordan"	7.9e+07	6193191	164	NA	NA	-3	NA	9598	17110587447.1086	0.136392858277644
2008	"Jordan"	3.2e+07	6489822	32	NA	NA	-3	NA	9598	21972004086.2336	0.284117459681169
2009	"Jordan"	-7e+06	6821116	15	NA	NA	-3	NA	9598	23820230000	0.0841173115803484
2010	"Jordan"	3e+06	7182390	6	NA	NA	-3	NA	9598	26425379436.6197	0.109367098328593
2011	"Jordan"	4.3e+07	7574943	24	NA	NA	-3	NA	9598	28840263380.2817	0.0913850243647025
2012	"Jordan"	6e+06	7992573	38	NA	NA	-3	NA	9598	30937277605.6338	0.0727113410061936
2003	"Kazakhstan"	1.68e+08	15232325	NA	NA	NA	-6	NA	NA	30833699702.7594	0.251540723314783
2004	"Kazakhstan"	6e+06	15385916	19	NA	NA	-6	NA	NA	43151647002.6096	0.399496246593717
2005	"Kazakhstan"	-4.12e+08	15541457	NA	NA	NA	-6	NA	NA	57123671733.8953	0.323788909620083
2006	"Kazakhstan"	1.78e+08	15690861	NA	NA	NA	-6	NA	NA	81003884545.4098	0.418044080267774
2007	"Kazakhstan"	NA	15841355	6	NA	NA	-6	NA	NA	104849886825.584	0.294380972147162
2008	"Kazakhstan"	NA	16001176	3	NA	NA	-6	NA	NA	133441612246.798	0.272692000791339
2009	"Kazakhstan"	-1.42e+08	16184163	3	NA	NA	-6	NA	NA	115308661142.927	-0.135886780731744
2010	"Kazakhstan"	1.837e+09	16398976	NA	NA	NA	-6	NA	NA	148047348240.643	0.283922185664231
2011	"Kazakhstan"	-6.8e+07	16647380	NA	NA	NA	-6	NA	NA	192626507971.584	0.301114206101686
2012	"Kazakhstan"	3.6e+07	16921179	3	NA	NA	-6	NA	NA	207998568865.789	0.0798024168951485
2003	"Kenya"	7e+06	34130852	NA	NA	NA	8	NA	12116	14904517649.8476	0.133617885399378
2004	"Kenya"	-7e+06	35074931	NA	NA	NA	8	NA	12116	16095337093.8366	0.0798965435826214
2005	"Kenya"	4e+07	36048288	NA	NA	NA	8	NA	12116	18737897744.7948	0.164181752488435
2006	"Kenya"	-1.09e+08	37052050	NA	NA	NA	8	NA	12116	25825524820.8064	0.378250920809965
2007	"Kenya"	2e+06	38085909	NA	NA	NA	7	NA	12116	31958195182.2406	0.237465468910564
2008	"Kenya"	7e+06	39148416	NA	NA	NA	7	NA	12116	35895153327.8497	0.123190878682564
2009	"Kenya"	6.2e+07	40237204	NA	NA	NA	7	NA	12116	37021512048.8158	0.0313791310675975
2010	"Kenya"	3e+06	41350152	NA	NA	NA	8	NA	12116	40000088346.8041	0.08045528486413
2011	"Kenya"	5e+06	42486839	1	NA	NA	8	NA	12116	41954942416.9133	0.0488712438122749
2012	"Kenya"	-1.45e+08	43646629	1	NA	NA	8	NA	12116	50334699324.2604	0.199732294328426
2006	"Kiribati"	0	94260	NA	NA	NA	NA	NA	NA	108545632.53012	-0.0320002274717005
2007	"Kiribati"	0	96311	NA	NA	NA	NA	NA	NA	130754915.906619	0.204607802808982
2008	"Kiribati"	0	98440	NA	NA	NA	NA	NA	NA	139125482.301627	0.0640172213562204
2009	"Kiribati"	0	100568	NA	NA	NA	NA	NA	NA	130465372.016846	-0.0622467584048025
2010	"Kiribati"	0	102652	NA	NA	NA	NA	NA	NA	153275912.676573	0.174839808503222
2011	"Kiribati"	0	104656	NA	NA	NA	NA	NA	NA	177142135.121196	0.155707586585917
2012	"Kiribati"	0	106613	NA	NA	NA	NA	NA	NA	188045661.627666	0.0615524166455942
2003	"Kuwait"	NA	2169118	21	NA	NA	-7	NA	NA	47875838926.1745	0.255346630687182
2004	"Kuwait"	NA	2207939	NA	NA	NA	-7	NA	NA	59440108585.0017	0.241547091773359
2005	"Kuwait"	NA	2276623	5	NA	NA	-7	NA	NA	80797945205.4795	0.359316917968534
2006	"Kuwait"	NA	2377258	5	NA	NA	-7	NA	NA	101550654720.882	0.256846996079241
2007	"Kuwait"	NA	2503410	279	NA	NA	-7	NA	NA	114641097818.438	0.128905550964057
2008	"Kuwait"	NA	2652340	NA	NA	NA	-7	NA	NA	147395833333.333	0.285715473230814
2009	"Kuwait"	-1.86e+08	2818939	1	NA	NA	-7	NA	NA	105899930507.297	-0.281526973236711
2010	"Kuwait"	-1.51e+08	2998083	37	NA	NA	-7	NA	NA	115419050942.08	0.0898878817878647
2011	"Kuwait"	2.4e+07	3191051	36	NA	NA	-7	NA	NA	154027536231.884	0.334507041729001
2012	"Kuwait"	1.73e+08	3395556	22	NA	NA	-7	NA	NA	174070025008.932	0.13012276419766
2003	"Kyrgyzstan"	-1e+06	5012269	NA	NA	NA	-3	NA	NA	NA	NA
2006	"Kyrgyzstan"	0	5126730	NA	NA	NA	4	NA	NA	NA	NA
2007	"Kyrgyzstan"	0	5189720	NA	NA	NA	3	NA	NA	NA	NA
2008	"Kyrgyzstan"	0	5262294	NA	NA	NA	3	NA	NA	NA	NA
2009	"Kyrgyzstan"	1.5e+07	5340781	NA	NA	NA	1	NA	NA	NA	NA
2010	"Kyrgyzstan"	0	5422337	NA	NA	NA	4	NA	NA	NA	NA
2011	"Kyrgyzstan"	0	5506601	NA	NA	NA	7	NA	NA	NA	NA
2012	"Kyrgyzstan"	0	5594108	NA	NA	NA	7	NA	NA	NA	NA
2003	"Lao People's Democratic Republic"	0	5579656	NA	NA	NA	NA	NA	NA	NA	NA
2006	"Lao People's Democratic Republic"	0	5849356	NA	NA	NA	NA	NA	NA	NA	NA
2007	"Lao People's Democratic Republic"	0	5949787	NA	NA	NA	NA	NA	NA	NA	NA
2008	"Lao People's Democratic Republic"	0	6052190	NA	NA	NA	NA	NA	NA	NA	NA
2009	"Lao People's Democratic Republic"	0	6152036	NA	NA	NA	NA	NA	NA	NA	NA
2010	"Lao People's Democratic Republic"	0	6246274	NA	NA	NA	NA	NA	NA	NA	NA
2011	"Lao People's Democratic Republic"	0	6333487	NA	NA	NA	NA	NA	NA	NA	NA
2012	"Lao People's Democratic Republic"	0	6415169	NA	NA	NA	NA	NA	NA	NA	NA
2003	"Latvia"	NA	2305775	11	NA	NA	8	NA	7126	11748433157.0533	0.230660982719418
2003	"Latvia"	NA	2305775	11	NA	NA	8	NA	7126	11748433157.0533	0.230660982719418
2004	"Latvia"	2.7e+07	2278855	NA	NA	NA	8	NA	7126	14373269155.7174	0.223420090455913
2004	"Latvia"	2.7e+07	2278855	NA	NA	NA	8	NA	7126	14373269155.7174	0.223420090455913
2005	"Latvia"	-1.6e+07	2251983	NA	NA	NA	8	NA	7126	16922504044.804	0.177359434479982
2005	"Latvia"	-1.6e+07	2251983	NA	NA	NA	8	NA	7126	16922504044.804	0.177359434479982
2006	"Latvia"	8e+06	2225223	NA	NA	NA	8	NA	7126	21447021570.1028	0.267366904644826
2006	"Latvia"	8e+06	2225223	NA	NA	NA	8	NA	7126	21447021570.1028	0.267366904644826
2007	"Latvia"	3e+06	2198518	NA	NA	NA	8	NA	7126	30901399261.387	0.440824739247879
2007	"Latvia"	3e+06	2198518	NA	NA	NA	8	NA	7126	30901399261.387	0.440824739247879
2008	"Latvia"	-1.83e+08	2171881	NA	NA	NA	8	NA	7126	35596016664.2304	0.151922486199827
2008	"Latvia"	-1.83e+08	2171881	NA	NA	NA	8	NA	7126	35596016664.2304	0.151922486199827
2009	"Latvia"	-1.1e+07	2145309	11	NA	NA	8	NA	7126	26169854045.0375	-0.264809478771399
2009	"Latvia"	-1.1e+07	2145309	11	NA	NA	8	NA	7126	26169854045.0375	-0.264809478771399
2010	"Latvia"	-6e+06	2118848	14	NA	NA	8	NA	7126	23757368290.0955	-0.0921856786358145
2010	"Latvia"	-6e+06	2118848	14	NA	NA	8	NA	7126	23757368290.0955	-0.0921856786358145
2011	"Latvia"	-5e+06	2092493	NA	NA	NA	8	NA	7126	28223552824.7508	0.187991551931165
2011	"Latvia"	-5e+06	2092493	NA	NA	NA	8	NA	7126	28223552824.7508	0.187991551931165
2012	"Latvia"	0	2066374	NA	NA	NA	8	NA	7126	28119996053.2511	-0.00366916143203941
2012	"Latvia"	0	2066374	NA	NA	NA	8	NA	7126	28119996053.2511	-0.00366916143203941
2003	"Lebanon"	1.9e+07	3701464	NA	NA	NA	NA	NA	9411	20082918739.6352	0.0485937932945463
2004	"Lebanon"	3.8e+07	3863267	NA	NA	NA	NA	NA	9411	20955223880.597	0.0434351775392208
2005	"Lebanon"	-2e+06	3986852	1	NA	NA	6	NA	9411	21287562189.0547	0.0158594491927819
2006	"Lebanon"	-2.6e+07	4057350	NA	NA	NA	6	NA	9411	21796351575.4561	0.0239007821507623
2007	"Lebanon"	2.2e+07	4086466	NA	NA	NA	6	NA	9411	24577114427.8607	0.127579280540505
2008	"Lebanon"	2.4e+07	4111047	NA	NA	NA	6	NA	9411	29227350570.0166	0.189210013071526
2009	"Lebanon"	3.3e+07	4183156	16	NA	NA	6	NA	9411	35477118070.2487	0.213832844179983
2010	"Lebanon"	3.8e+07	4337141	10	NA	NA	6	NA	9411	38419626628.1924	0.082941025596194
2011	"Lebanon"	1e+07	4588368	NA	NA	NA	6	NA	9411	40075674163.2504	0.0431042068962427
2012	"Lebanon"	-3e+07	4916404	31	NA	NA	6	NA	9411	43868565281.7247	0.094643226786997
2003	"Lesotho"	0	1918097	NA	NA	NA	8	NA	13123	1157832934.55127	0.492474533097882
2006	"Lesotho"	0	1965662	NA	NA	NA	8	NA	13123	1800105589.60349	0.0699941090249264
2007	"Lesotho"	0	1982287	NA	NA	NA	8	NA	13123	1820811281.1196	0.0115024872072481
2008	"Lesotho"	0	1999930	NA	NA	NA	8	NA	13123	1870722800.56166	0.0274116927765133
2009	"Lesotho"	0	2019209	NA	NA	NA	8	NA	13123	1865963014.97575	-0.00254435642976128
2010	"Lesotho"	0	2040551	NA	NA	NA	8	NA	13123	2385950663.8256	0.278669858232216
2011	"Lesotho"	0	2064166	NA	NA	NA	8	NA	13123	2788022889.09394	0.16851657134589
2012	"Lesotho"	0	2089928	NA	NA	NA	8	NA	13123	2678494689.40317	-0.0392852584242465
2003	"Liberia"	4.7e+07	3116233	NA	341	1	1	1	7527	4.16e+08	-0.233885819521179
2004	"Liberia"	6.2e+07	3176414	NA	NA	NA	3	1	7527	474700000	0.141105769230769
2005	"Liberia"	1.49e+08	3261230	NA	NA	NA	5	1	7527	5.5e+08	0.158626500947967
2006	"Liberia"	-1.28e+08	3375838	NA	NA	NA	6	1	7527	604028900	0.0982343636363636
2007	"Liberia"	2.07e+08	3512932	NA	NA	NA	6	1	7527	739027200	0.22349642541938
2008	"Liberia"	6.1e+07	3662993	NA	NA	NA	6	1	7527	850040500	0.150215445385501
2009	"Liberia"	1.2e+07	3811528	NA	NA	NA	6	1	7527	1155147400	0.358932192054379
2010	"Liberia"	2.28e+08	3948125	NA	NA	NA	6	1	7527	1292697100	0.119075453054736
2011	"Liberia"	1.09e+08	4070167	NA	NA	NA	6	1	7527	1545400000	0.195485005729494
2012	"Liberia"	-1.9e+07	4181563	NA	NA	NA	6	1	7527	1735500000	0.123010223890255
2003	"Libya"	4e+06	5615952	NA	NA	NA	-7	NA	7874	26265625000	0.282382890588961
2003	"Libya"	4e+06	5615952	NA	NA	NA	-7	NA	7874	26265625000	0.282382890588961
2004	"Libya"	-6e+06	5704759	NA	NA	NA	-7	NA	7874	33122307692.3077	0.261051571866563
2004	"Libya"	-6e+06	5704759	NA	NA	NA	-7	NA	7874	33122307692.3077	0.261051571866563
2005	"Libya"	1.78e+08	5792688	NA	NA	NA	-7	NA	7874	47334148578.4164	0.429071579738064
2005	"Libya"	1.78e+08	5792688	NA	NA	NA	-7	NA	7874	47334148578.4164	0.429071579738064
2006	"Libya"	1.493e+09	5881435	NA	NA	NA	-7	NA	7874	54961936662.6066	0.161147676957864
2006	"Libya"	1.493e+09	5881435	NA	NA	NA	-7	NA	7874	54961936662.6066	0.161147676957864
2007	"Libya"	3.71e+08	5970362	NA	NA	NA	-7	NA	7874	67516236337.7158	0.228418073259972
2007	"Libya"	3.71e+08	5970362	NA	NA	NA	-7	NA	7874	67516236337.7158	0.228418073259972
2008	"Libya"	NA	6053078	NA	NA	NA	-7	NA	7874	87140405361.2292	0.290658515462169
2008	"Libya"	NA	6053078	NA	NA	NA	-7	NA	7874	87140405361.2292	0.290658515462169
2009	"Libya"	NA	6121053	NA	NA	NA	-7	NA	7874	63028320702.0343	-0.276703838583736
2009	"Libya"	NA	6121053	NA	NA	NA	-7	NA	7874	63028320702.0343	-0.276703838583736
2010	"Libya"	NA	6169140	NA	NA	NA	-7	NA	7874	74773444900.5368	0.186346773445345
2010	"Libya"	NA	6169140	NA	NA	NA	-7	NA	7874	74773444900.5368	0.186346773445345
2011	"Libya"	3.14e+08	6193501	NA	11346	1	0	NA	7874	34699395523.6073	-0.535939589652928
2011	"Libya"	3.14e+08	6193501	NA	11346	1	0	NA	7874	34699395523.6073	-0.535939589652928
2012	"Libya"	3.53e+08	6198258	4	NA	NA	0	NA	7874	81873662518.8238	1.35951264520219
2012	"Libya"	3.53e+08	6198258	4	NA	NA	0	NA	7874	81873662518.8238	1.35951264520219
2003	"Liechtenstein"	2.9e+07	34321	NA	NA	NA	NA	NA	NA	3070691319.52179	0.142102252859245
2004	"Liechtenstein"	1.7e+07	34596	NA	NA	NA	NA	NA	NA	3454362685.96703	0.124946250378886
2005	"Liechtenstein"	6.2e+07	34852	NA	NA	NA	NA	NA	NA	3659251525.8593	0.0593130653954226
2006	"Liechtenstein"	-5.5e+07	35095	NA	NA	NA	NA	NA	NA	4000239272.61126	0.0931851074850302
2007	"Liechtenstein"	5.1e+07	35322	NA	NA	NA	NA	NA	NA	4601299566.81106	0.150256085508466
2008	"Liechtenstein"	-3.2e+07	35541	NA	NA	NA	NA	NA	NA	5081432924.0144	0.104347337145036
2009	"Liechtenstein"	0	35766	NA	NA	NA	NA	NA	NA	4504549214.22663	-0.1135277624273
2010	"Liechtenstein"	-2.3e+07	36003	NA	NA	NA	NA	NA	NA	5082366478.08994	0.128274159385006
2011	"Liechtenstein"	NA	36264	NA	NA	NA	NA	NA	NA	5739977477.47748	0.129390708486391
2012	"Liechtenstein"	NA	36545	NA	NA	NA	NA	NA	NA	5456009384.66461	-0.0494719872903864
2003	"Lithuania"	NA	3414352	1	NA	NA	10	NA	7320	18802576988.1557	0.316858558341674
2003	"Lithuania"	NA	3414352	1	NA	NA	10	NA	7320	18802576988.1557	0.316858558341674
2004	"Lithuania"	NA	3381118	3	NA	NA	10	NA	7320	22649930576.2543	0.204618419619936
2004	"Lithuania"	NA	3381118	3	NA	NA	10	NA	7320	22649930576.2543	0.204618419619936
2005	"Lithuania"	NA	3344252	3	NA	NA	10	NA	7320	26125575942.2814	0.153450596871625
2005	"Lithuania"	NA	3344252	3	NA	NA	10	NA	7320	26125575942.2814	0.153450596871625
2006	"Lithuania"	1e+07	3303671	13	NA	NA	10	NA	7320	30216060233.4044	0.156570109694807
2006	"Lithuania"	1e+07	3303671	13	NA	NA	10	NA	7320	30216060233.4044	0.156570109694807
2007	"Lithuania"	3e+06	3260091	4	NA	NA	10	NA	7320	39738180076.6283	0.31513439441377
2007	"Lithuania"	3e+06	3260091	4	NA	NA	10	NA	7320	39738180076.6283	0.31513439441377
